3,52
6,93
3,53
12,176
1,27
7,108
3,54
6,95
3,53
1,27
9,135
3,54
9,133
2,40
3,53
2,40
4,68
2,41
1,27
4,65
1,26
1,27
2,40
1,28
19,275
1,27
5,80
1,27
17,246
9,133
