5,71
7,94
3,47
19,241
7,95
2,35
6,83
8,107
15,193
9,120
5,72
10,131
1,23
4,59
1,23
15,190
2,35
2,34
4,59
4,59
1,24
2,35
5,71
11,143
10,132
1,23
7,95
1,23
2,35
2,35
