3,53
4,66
5,79
6,95
1,26
10,147
2,39
1,26
26,377
2,40
18,260
10,148
19,273
18,257
1,26
5,79
7,106
2,39
11,161
15,218
10,147
13,192
9,134
20,288
6,93
2,40
4,66
15,216
5,80
15,217
