2,44
3,57
10,164
1,29
1,29
7,118
4,73
5,86
5,87
9,148
2,44
16,253
2,44
12,192
5,87
2,43
3,59
17,268
7,117
8,131
3,58
2,43
6,102
1,29
1,29
1,28
6,101
4,72
4,74
3,58
