7,130
4,81
4,79
5,97
1,32
8,146
8,146
2,48
1,31
1,32
5,100
6,112
9,163
5,97
1,32
1,33
1,33
1,32
2,49
2,49
1,33
4,82
2,51
12,213
1,33
1,33
2,49
10,180
1,33
3,65
5,96
10,180
9,166
1,33
3,65
1,32
3,65
2,49
