4,67
4,67
2,40
4,68
2,40
5,80
1,26
5,81
1,27
6,94
1,27
4,67
1,27
4,66
6,94
5,81
9,132
1,27
2,40
6,91
2,40
2,40
10,147
1,27
1,27
8,120
1,26
1,27
1,26
9,133
