10,134
9,120
18,239
6,85
11,144
45,578
42,537
10,130
15,193
56,753
3,47
4,60
103,1315
11,144
17,219
9,121
3,47
12,157
15,194
6,83
4,61
4,59
2,36
59,750
19,243
51,647
4,59
2,36
5,72
13,168
